account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,avg_arr,total_upgrades,total_downgrades,auto_renew_count,trial_count,total_usage,avg_usage_duration,total_errors,beta_feature_usage,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,total_escalations,total_refund,pre_upgrade_count,pre_downgrade_count,reactivation_count,churn_events_count,tenure_days,usage_score,support_score,subscription_stability,customer_health_score,health_status
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,10,3074.4,36892.8,1,0,7,2,475,2847.3137254901962,44,6,2.0,59.0,152.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,985,39.854318418314264,60.0,40.0,45.941727367325704,At Risk
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,6,3154.3333333333335,37852.0,0,0,3,1,321,2739.657142857143,26,2,4.0,44.0,57.25,4.0,1.0,444.1,2.0,0.0,0.0,3.0,549,23.82934443288242,75.0,15.000000000000002,36.53173777315297,Critical
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,12,1394.25,16731.0,0,1,11,2,632,3282.4032258064517,23,4,4.0,42.0,86.25,4.0,0.0,0.0,1.0,0.0,0.0,1.0,779,56.19146722164413,80.0,50.0,61.47658688865765,Good
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,5,2874.6,34495.2,3,0,4,1,244,2816.48,22,6,2.0,32.5,84.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1146,15.816857440166496,60.0,35.0,34.8267429760666,Critical
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,13,2343.923076923077,28127.076923076922,0,0,10,2,623,3061.359375,38,7,5.0,38.6,68.2,3.75,0.0,44.23,1.0,0.0,0.0,1.0,917,55.254942767950055,75.0,50.0,59.60197710718002,At Risk
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,6,2180.1666666666665,26162.0,1,1,5,2,178,2271.9545454545455,10,0,6.0,38.0,74.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1190,8.94901144640999,85.0,25.0,36.579604578563995,Critical
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,10,2968.7,35624.4,1,1,9,2,498,3019.68,22,7,4.0,16.25,105.0,4.333333333333333,0.0,64.54,0.0,0.0,0.0,1.0,780,42.247658688865776,86.66666666666666,45.0,56.399063475546306,At Risk
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,11,1969.6363636363637,23635.636363636364,2,1,9,2,635,2671.0615384615385,43,12,7.0,38.285714285714285,61.57142857142857,4.0,1.0,0.0,0.0,0.0,0.0,1.0,695,56.50364203954216,75.0,50.0,60.10145681581686,Good
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,10,1995.8,23949.6,0,0,7,2,698,3082.9142857142856,36,11,2.0,31.5,109.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,670,63.059313215400635,60.0,35.0,53.72372528616026,At Risk
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,5,235.6,2827.2,0,0,3,2,297,3150.1785714285716,13,3,7.0,40.285714285714285,84.85714285714286,4.2,1.0,74.68,0.0,0.0,0.0,1.0,617,21.331945889698233,79.0,15.000000000000002,36.73277835587929,Critical
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,16,2787.5625,33450.75,1,1,14,1,833,2585.258823529412,52,10,1.0,46.0,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,787,77.10718002081165,80.0,70.0,75.84287200832466,Good
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,8,1504.0,18048.0,0,0,8,1,394,3754.4444444444443,14,3,7.0,40.57142857142857,112.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,707,31.42559833506764,75.0,40.0,47.07023933402706,At Risk
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,6,387.6666666666667,4652.0,0,0,3,1,298,3131.1,19,1,5.0,27.2,74.6,5.0,0.0,0.0,0.0,0.0,1.0,1.0,604,21.43600416233091,100.0,15.000000000000002,43.07440166493237,At Risk
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,7,1618.857142857143,19426.285714285714,0,0,7,1,373,3640.9444444444443,17,2,6.0,36.666666666666664,124.66666666666667,4.0,0.0,0.0,0.0,1.0,0.0,1.0,978,29.240374609781483,80.0,35.0,46.19614984391259,At Risk
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,16,2133.75,25605.0,0,1,14,1,788,2782.871794871795,47,8,5.0,32.6,66.6,4.0,0.0,135.11,1.0,0.0,0.0,2.0,683,72.42455775234133,80.0,65.0,72.46982310093654,Good
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,7,2257.4285714285716,27089.14285714286,0,0,6,1,340,3821.0882352941176,23,4,7.0,43.142857142857146,67.71428571428571,3.5,0.0,0.0,0.0,0.0,1.0,2.0,843,25.806451612903224,70.0,30.000000000000004,40.32258064516129,At Risk
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,6,678.3333333333334,8140.0,1,0,5,2,364,3390.3055555555557,22,3,1.0,32.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,763,28.303850156087407,60.0,30.000000000000004,38.32154006243496,Critical
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,3,841.0,10092.0,0,0,3,0,119,3834.3333333333335,10,0,2.0,35.5,74.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1261,2.809573361082207,75.0,15.000000000000002,28.123829344432885,Critical
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,9,1572.4444444444443,18869.333333333332,1,0,7,2,352,2841.7837837837837,19,3,5.0,33.0,45.2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,979,27.055150884495315,80.0,40.0,46.82206035379813,At Risk
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,7,2722.8571428571427,32674.285714285714,0,0,4,0,312,2646.65625,6,2,3.0,33.666666666666664,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,765,22.892819979188346,80.0,20.0,39.15712799167534,Critical
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,10,2908.5,34902.0,1,0,9,1,598,3204.0169491525426,29,5,5.0,38.8,121.4,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1073,52.6534859521332,86.66666666666666,50.0,62.06139438085328,Good
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,14,1900.5714285714287,22806.85714285714,0,1,9,2,811,2891.710843373494,48,5,5.0,31.0,87.4,4.5,0.0,0.0,0.0,0.0,1.0,2.0,1007,74.81789802289282,90.0,40.0,68.92715920915713,Good
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,6,1462.5,17550.0,0,1,4,0,317,3665.964285714286,13,5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,689,23.41311134235172,60.0,15.000000000000002,31.865244536940686,Critical
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,5,2076.2,24914.4,0,1,5,0,164,2666.8823529411766,7,2,6.0,23.5,92.33333333333333,4.5,0.0,0.0,0.0,1.0,0.0,1.0,743,7.49219562955255,90.0,20.0,35.996878251821016,Critical
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,10,2156.7,25880.4,1,0,9,2,551,3027.735849056604,24,3,3.0,4.666666666666667,122.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1127,47.76274713839751,80.0,50.0,58.105098855359,At Risk
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,14,3480.4285714285716,41765.142857142855,4,1,11,1,617,2936.2258064516127,32,6,2.0,31.0,75.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1003,54.63059313215402,80.0,70.0,66.85223725286161,Good
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,10,2237.9,26854.8,0,1,9,1,506,3381.76,29,8,4.0,46.25,89.75,3.6666666666666665,0.0,0.0,1.0,0.0,0.0,2.0,961,43.08012486992716,73.33333333333333,40.0,51.232049947970864,At Risk
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,8,2109.375,25312.5,0,0,5,0,284,2944.1724137931033,18,2,4.0,30.25,53.5,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,601,19.979188345473467,93.33333333333334,25.0,43.49167533818939,At Risk
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,13,2612.769230769231,31353.23076923077,1,1,10,2,587,2783.186440677966,37,1,5.0,42.0,104.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,1149,51.508844953173785,85.0,50.0,61.10353798126951,Good
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,15,2391.2,28694.4,2,0,10,0,738,3010.7916666666665,39,8,2.0,47.5,79.0,4.0,0.0,60.25,1.0,0.0,1.0,2.0,756,67.22164412070761,80.0,60.00000000000001,68.88865764828304,Good
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,11,6456.363636363636,77476.36363636363,0,1,7,1,432,3210.7906976744184,21,7,8.0,30.375,93.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,641,35.37981269510927,80.0,30.000000000000004,47.15192507804371,At Risk
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,13,2054.076923076923,24648.923076923078,1,0,9,1,601,2990.4920634920636,34,4,3.0,29.333333333333332,90.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1114,52.96566077003122,93.33333333333334,50.0,64.1862643080125,Good
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,8,1922.625,23071.5,0,1,4,0,444,3039.3636363636365,24,2,1.0,61.0,139.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,845,36.62851196670136,100.0,15.000000000000002,49.151404786680544,At Risk
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,11,2070.0,24840.0,1,0,8,2,461,2969.5,11,2,5.0,44.2,48.8,4.333333333333333,0.0,143.8,0.0,0.0,0.0,1.0,1047,38.39750260145682,86.66666666666666,45.0,54.859001040582726,At Risk
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,8,1934.75,23217.0,1,0,7,1,312,2822.3125,18,2,5.0,35.8,91.8,5.0,0.0,0.0,0.0,1.0,0.0,2.0,732,22.892819979188346,100.0,40.0,51.15712799167534,At Risk
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,7,10140.0,121680.0,1,0,7,1,363,2856.315789473684,22,3,3.0,36.333333333333336,60.0,5.0,1.0,159.96,1.0,1.0,0.0,3.0,693,28.19979188345474,95.0,40.0,51.7799167533819,At Risk
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,10,1782.3,21387.6,3,0,9,1,556,3186.660714285714,37,4,4.0,42.25,130.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1063,48.28303850156088,80.0,60.00000000000001,61.31321540062436,Good
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,7,2228.5714285714284,26742.85714285714,1,1,6,2,268,2392.25,18,1,2.0,14.5,123.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,738,18.314255983350677,70.0,30.000000000000004,37.32570239334027,Critical
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,5,2050.4,24604.8,1,0,4,1,183,3861.3888888888887,10,2,2.0,28.5,42.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,673,9.469302809573362,80.0,25.0,35.28772112382934,Critical
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,15,2469.4666666666667,29633.6,0,3,10,1,840,3045.2,47,9,1.0,35.0,115.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1214,77.83558792924038,60.0,35.0,59.63423517169615,At Risk
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,12,3438.9166666666665,41267.0,1,2,11,1,634,2793.6825396825398,29,5,3.0,33.666666666666664,76.33333333333333,3.5,0.0,186.32999999999998,0.0,0.0,1.0,2.0,693,56.39958376690948,70.0,50.0,58.559833506763795,At Risk
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,15,1536.6,18439.2,1,1,14,4,690,2991.1029411764707,40,7,5.0,40.6,97.8,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1248,62.22684703433924,80.0,70.0,69.8907388137357,Good
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,16,1664.125,19969.5,0,1,14,2,808,3064.2168674698796,46,10,3.0,24.666666666666668,89.66666666666667,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1047,74.50572320499481,100.0,65.0,79.30228928199793,Good
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,11,7144.363636363636,85732.36363636363,1,0,9,2,486,3506.4583333333335,20,4,5.0,45.2,101.6,3.8,0.0,25.41,1.0,0.0,0.0,1.0,553,40.99895941727368,76.0,50.0,54.19958376690947,At Risk
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,12,2376.5,28518.0,2,1,9,1,709,2773.1857142857143,33,12,3.0,30.333333333333332,96.33333333333333,3.0,0.0,0.0,2.0,0.0,0.0,2.0,787,64.20395421436005,60.0,50.0,58.68158168574402,At Risk
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,13,2014.076923076923,24168.923076923078,3,0,9,2,644,3195.046875,48,11,3.0,58.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,614,57.44016649323622,80.0,60.00000000000001,64.97606659729449,Good
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,12,1795.0833333333333,21541.0,4,1,8,2,721,2912.114285714286,46,8,1.0,67.0,30.0,4.0,0.0,25.92,1.0,0.0,0.0,3.0,884,65.45265348595214,80.0,55.00000000000001,66.68106139438086,Good
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,8,6520.0,78240.0,0,0,5,1,369,2547.7894736842104,14,2,1.0,64.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,601,28.82414151925078,60.0,25.0,37.02965660770031,Critical
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,11,1131.3636363636363,13576.363636363636,0,0,9,1,636,3088.828125,34,11,3.0,31.666666666666668,95.33333333333333,4.5,1.0,0.0,0.0,0.0,0.0,0.0,729,56.60770031217483,85.0,45.0,61.64308012486993,Good
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,7,1010.2857142857143,12123.42857142857,0,0,5,3,307,3019.2,12,3,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,1247,22.372528616024976,61.66666666666667,25.0,34.94901144640999,Critical
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,8,555.875,6670.5,0,0,8,1,402,3339.5384615384614,30,5,4.0,39.5,65.5,3.5,0.0,0.0,0.0,0.0,0.0,1.0,726,32.25806451612904,70.0,40.0,45.903225806451616,At Risk
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,10,1213.7,14564.4,3,0,8,3,476,2754.188679245283,25,6,6.0,43.166666666666664,114.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,916,39.95837669094694,100.0,55.00000000000001,62.48335067637878,Good
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,9,1845.888888888889,22150.666666666668,0,1,7,4,458,2638.6739130434785,24,3,2.0,49.5,110.0,4.0,0.0,86.02,0.0,0.0,0.0,1.0,594,38.085327783558796,80.0,30.000000000000004,48.234131113423516,At Risk
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,12,1615.1666666666667,19382.0,1,0,11,2,571,3273.7454545454543,35,4,5.0,37.4,97.2,3.75,0.0,0.0,1.0,0.0,0.0,1.0,1059,49.843912591051,75.0,60.00000000000001,60.4375650364204,Good
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,16,1144.6875,13736.25,2,0,11,3,864,3103.5402298850577,42,7,4.0,57.5,106.0,3.6666666666666665,0.0,0.0,2.0,0.0,0.0,2.0,658,80.33298647242458,73.33333333333333,65.0,73.63319458896983,Good
